carrier_1,timestep_2,scenario,parameter,value
electricity,h0735,base,dem,2.225969394
electricity,h0736,base,dem,2.232304189
electricity,h0737,base,dem,2.232304189
electricity,h0738,base,dem,2.237135487
electricity,h0739,base,dem,2.206803205
electricity,h0740,base,dem,2.196044862
electricity,h0741,base,dem,2.163189276
electricity,h0742,base,dem,2.146820596
electricity,h0743,base,dem,2.020977955
electricity,h0744,base,dem,1.985151619
electricity,h0745,base,dem,1.981910978
electricity,h0746,base,dem,1.967182359
electricity,h0747,base,dem,1.903782202
electricity,h0748,base,dem,1.794344485
electricity,h0749,base,dem,1.680803596
electricity,h0750,base,dem,1.642671207
electricity,h0751,base,dem,1.611024201
electricity,h0752,base,dem,1.614978081
electricity,h0753,base,dem,1.660226461
electricity,h0754,base,dem,1.692410231
electricity,h0755,base,dem,1.863342898
electricity,h0756,base,dem,1.998266498
electricity,h0757,base,dem,2.085790351
electricity,h0758,base,dem,2.108865547
electricity,h0759,base,dem,2.319398287
electricity,h0760,base,dem,2.328846867
electricity,h0761,base,dem,2.328846867
electricity,h0762,base,dem,2.321716205
electricity,h0763,base,dem,2.306773787
electricity,h0764,base,dem,2.303046219
electricity,h0765,base,dem,2.309690817
electricity,h0766,base,dem,2.309690817
electricity,h0767,base,dem,2.224622957
electricity,h0768,base,dem,2.150036427
electricity,h0769,base,dem,2.162250804
electricity,h0770,base,dem,2.195451575
electricity,h0771,base,dem,2.024950173
electricity,h0772,base,dem,1.752093283
electricity,h0773,base,dem,1.619526543
electricity,h0774,base,dem,1.55393953
electricity,h0775,base,dem,1.463980611
electricity,h0776,base,dem,1.466289253
electricity,h0777,base,dem,1.478445811
electricity,h0778,base,dem,1.448000588
electricity,h0779,base,dem,1.499274499
electricity,h0780,base,dem,1.536645969
electricity,h0781,base,dem,1.667956451
electricity,h0782,base,dem,1.686124301
electricity,h0783,base,dem,1.77031291
electricity,h0784,base,dem,1.769616931
electricity,h0785,base,dem,1.764991126
electricity,h0786,base,dem,1.743561493
electricity,h0787,base,dem,1.743561493
electricity,h0788,base,dem,1.781677592
electricity,h0789,base,dem,1.740472301
electricity,h0790,base,dem,1.742967558
electricity,h0791,base,dem,1.71493216
electricity,h0792,base,dem,1.708262104
electricity,h0793,base,dem,1.707065066
electricity,h0794,base,dem,1.718897905
electricity,h0795,base,dem,1.708806202
electricity,h0796,base,dem,1.589955609
electricity,h0797,base,dem,1.476238568
electricity,h0798,base,dem,1.42147559
electricity,h0799,base,dem,1.401708562
electricity,h0800,base,dem,1.404017204
electricity,h0801,base,dem,1.42250435
electricity,h0802,base,dem,1.408686157
electricity,h0803,base,dem,1.462556938
electricity,h0804,base,dem,1.505075012
electricity,h0805,base,dem,1.635299671
electricity,h0806,base,dem,1.648410773
electricity,h0807,base,dem,1.649549777
electricity,h0808,base,dem,1.652222588
electricity,h0809,base,dem,1.649295418
electricity,h0810,base,dem,1.654156704
electricity,h0811,base,dem,1.647571974
electricity,h0812,base,dem,1.684993065
electricity,h0813,base,dem,1.711357228
electricity,h0814,base,dem,1.712915307
electricity,h0815,base,dem,1.714533255
electricity,h0816,base,dem,1.707863199
electricity,h0817,base,dem,1.703240846
electricity,h0818,base,dem,1.669072262
electricity,h0819,base,dem,1.673164864
electricity,h0820,base,dem,1.54976937
electricity,h0821,base,dem,1.489806178
electricity,h0822,base,dem,1.470322202
electricity,h0823,base,dem,1.470322202
electricity,h0824,base,dem,1.485610668
electricity,h0825,base,dem,1.564062732
electricity,h0826,base,dem,1.616143189
electricity,h0827,base,dem,1.746783041
electricity,h0828,base,dem,1.861031021
electricity,h0829,base,dem,1.957583623
electricity,h0830,base,dem,1.957194211
electricity,h0831,base,dem,1.966839763
electricity,h0832,base,dem,1.988933554
electricity,h0833,base,dem,2.00391157
electricity,h0834,base,dem,2.005692293
electricity,h0835,base,dem,2.00718975
electricity,h0836,base,dem,2.003462182
electricity,h0837,base,dem,2.01535532
electricity,h0838,base,dem,2.010412269
electricity,h0839,base,dem,1.976638275
electricity,h0840,base,dem,1.944726986
electricity,h0841,base,dem,1.909659411
electricity,h0842,base,dem,1.857179402
electricity,h0843,base,dem,1.732197782
electricity,h0844,base,dem,1.565864382
electricity,h0845,base,dem,1.492917483
electricity,h0846,base,dem,1.470322202
electricity,h0847,base,dem,1.470322202
electricity,h0848,base,dem,1.485610668
electricity,h0849,base,dem,1.562978095
electricity,h0850,base,dem,1.615058552
electricity,h0851,base,dem,1.760323576
electricity,h0852,base,dem,1.874486769
electricity,h0853,base,dem,1.966199013
electricity,h0854,base,dem,1.982961851
electricity,h0855,base,dem,2.05872503
electricity,h0856,base,dem,2.079499351
electricity,h0857,base,dem,2.088073751
electricity,h0858,base,dem,2.098589601
electricity,h0859,base,dem,2.108561784
electricity,h0860,base,dem,2.146547468
electricity,h0861,base,dem,2.103309792
electricity,h0862,base,dem,2.103309792
electricity,h0863,base,dem,2.008300167
electricity,h0864,base,dem,1.973650913
electricity,h0865,base,dem,1.959556356
electricity,h0866,base,dem,1.945949157
electricity,h0867,base,dem,1.779053646
electricity,h0868,base,dem,1.620518627
electricity,h0869,base,dem,1.538163705
electricity,h0870,base,dem,1.494594004
electricity,h0871,base,dem,1.473433507
electricity,h0872,base,dem,1.488721973
electricity,h0873,base,dem,1.562978095
electricity,h0874,base,dem,1.615058552
electricity,h0875,base,dem,1.764430092
electricity,h0876,base,dem,1.886634914
electricity,h0877,base,dem,1.967229175
electricity,h0878,base,dem,1.992020804
electricity,h0879,base,dem,2.066252224
electricity,h0880,base,dem,2.079499351
electricity,h0881,base,dem,2.108169567
electricity,h0882,base,dem,2.157131924
electricity,h0883,base,dem,2.166643717
electricity,h0884,base,dem,2.162916148
electricity,h0885,base,dem,2.103309792
electricity,h0886,base,dem,2.103309792
electricity,h0887,base,dem,2.008300167
electricity,h0888,base,dem,1.983273165
electricity,h0889,base,dem,1.959556356
electricity,h0890,base,dem,1.940035057
electricity,h0891,base,dem,1.779053646
electricity,h0892,base,dem,1.620518627
electricity,h0893,base,dem,1.538163705
electricity,h0894,base,dem,1.501535893
electricity,h0895,base,dem,1.47806039
electricity,h0896,base,dem,1.486043768
electricity,h0897,base,dem,1.562978095
electricity,h0898,base,dem,1.615058552
electricity,h0899,base,dem,1.764430092
electricity,h0900,base,dem,1.889903817
electricity,h0901,base,dem,1.975381154
electricity,h0902,base,dem,2.004607549
electricity,h0903,base,dem,2.072327051
electricity,h0904,base,dem,2.088073751
electricity,h0905,base,dem,2.108169567
electricity,h0906,base,dem,2.157131924
electricity,h0907,base,dem,2.166643717
electricity,h0908,base,dem,2.162916148
electricity,h0909,base,dem,2.162273673
electricity,h0910,base,dem,2.161852115
electricity,h0911,base,dem,2.039429827
electricity,h0912,base,dem,1.984561569
electricity,h0913,base,dem,1.975341026
electricity,h0914,base,dem,1.965303905
electricity,h0915,base,dem,1.856125508
electricity,h0916,base,dem,1.670276527
electricity,h0917,base,dem,1.584570074
electricity,h0918,base,dem,1.532254136
electricity,h0919,base,dem,1.508462249
electricity,h0920,base,dem,1.515547821
electricity,h0921,base,dem,1.5799118
electricity,h0922,base,dem,1.627696752
electricity,h0923,base,dem,1.774936773
electricity,h0924,base,dem,1.889903817
electricity,h0925,base,dem,1.986650154
electricity,h0926,base,dem,2.011715774
electricity,h0927,base,dem,2.08876973
electricity,h0928,base,dem,2.108169567
electricity,h0929,base,dem,2.166711891
electricity,h0930,base,dem,2.176403611
electricity,h0931,base,dem,2.18831293
electricity,h0932,base,dem,2.184585362
electricity,h0933,base,dem,2.161852115
electricity,h0934,base,dem,2.161852115
electricity,h0935,base,dem,2.009927284
electricity,h0936,base,dem,1.983273165
electricity,h0937,base,dem,1.975089688
electricity,h0938,base,dem,1.962389895
electricity,h0939,base,dem,1.80715107
electricity,h0940,base,dem,1.670110191
electricity,h0941,base,dem,1.53836758
electricity,h0942,base,dem,1.470002798
electricity,h0943,base,dem,1.442844924
electricity,h0944,base,dem,1.445153566
electricity,h0945,base,dem,1.453946295
electricity,h0946,base,dem,1.432500804
electricity,h0947,base,dem,1.499274499
electricity,h0948,base,dem,1.536645969
electricity,h0949,base,dem,1.669644407
electricity,h0950,base,dem,1.695369438
electricity,h0951,base,dem,1.792239934
electricity,h0952,base,dem,1.791543955
electricity,h0953,base,dem,1.818005849
electricity,h0954,base,dem,1.836077154
electricity,h0955,base,dem,1.850060389
electricity,h0956,base,dem,1.863517432
electricity,h0957,base,dem,1.841101756
electricity,h0958,base,dem,1.840893566
electricity,h0959,base,dem,1.809820861
electricity,h0960,base,dem,1.803151021
electricity,h0961,base,dem,1.81497728
electricity,h0962,base,dem,1.867231193
electricity,h0963,base,dem,1.873054898
electricity,h0964,base,dem,1.73133018
electricity,h0965,base,dem,1.616407471
electricity,h0966,base,dem,1.593121065
electricity,h0967,base,dem,1.552413272
electricity,h0968,base,dem,1.548124131
electricity,h0969,base,dem,1.536215675
electricity,h0970,base,dem,1.480978391
electricity,h0971,base,dem,1.537847969
electricity,h0972,base,dem,1.549399266
electricity,h0973,base,dem,1.728484237
electricity,h0974,base,dem,1.75643431
electricity,h0975,base,dem,1.783952362
electricity,h0976,base,dem,1.794447178
electricity,h0977,base,dem,1.788616785
electricity,h0978,base,dem,1.776335097
electricity,h0979,base,dem,1.778433931
electricity,h0980,base,dem,1.791890866
electricity,h0981,base,dem,1.802569816
electricity,h0982,base,dem,1.798088989
electricity,h0983,base,dem,1.736321342
electricity,h0984,base,dem,1.736297502
electricity,h0985,base,dem,1.743724161
electricity,h0986,base,dem,1.767782919
electricity,h0987,base,dem,1.857856396
electricity,h0988,base,dem,1.734632308
electricity,h0989,base,dem,1.629340265
electricity,h0990,base,dem,1.593433889
electricity,h0991,base,dem,1.562505947
electricity,h0992,base,dem,1.577794413
electricity,h0993,base,dem,1.634907778
electricity,h0994,base,dem,1.673588471
electricity,h0995,base,dem,1.808968578
electricity,h0996,base,dem,1.91521495
electricity,h0997,base,dem,1.989041425
electricity,h0998,base,dem,2.004607549
electricity,h0999,base,dem,2.05872503
electricity,h1000,base,dem,2.065556244
electricity,h1001,base,dem,2.079499351
electricity,h1002,base,dem,2.157131924
electricity,h1003,base,dem,2.150275037
electricity,h1004,base,dem,2.088005145
electricity,h1005,base,dem,2.066771296
electricity,h1006,base,dem,2.066771296
electricity,h1007,base,dem,2.008300167
electricity,h1008,base,dem,1.983273165
electricity,h1009,base,dem,1.961947626
electricity,h1010,base,dem,1.949248049
electricity,h1011,base,dem,1.840559815
electricity,h1012,base,dem,1.714334558
electricity,h1013,base,dem,1.615391333
electricity,h1014,base,dem,1.554153221
electricity,h1015,base,dem,1.520039112
electricity,h1016,base,dem,1.535327578
electricity,h1017,base,dem,1.602735119
electricity,h1018,base,dem,1.646450661
electricity,h1019,base,dem,1.826421894
electricity,h1020,base,dem,1.940351333
electricity,h1021,base,dem,2.046410766
electricity,h1022,base,dem,2.066252224
electricity,h1023,base,dem,2.220172657
electricity,h1024,base,dem,2.240304934
electricity,h1025,base,dem,2.23762867
electricity,h1026,base,dem,2.308143741
electricity,h1027,base,dem,2.293201323
electricity,h1028,base,dem,2.289473754
electricity,h1029,base,dem,2.245702551
electricity,h1030,base,dem,2.222431678
electricity,h1031,base,dem,2.074154591
electricity,h1032,base,dem,2.035435819
electricity,h1033,base,dem,2.023944606
electricity,h1034,base,dem,2.024470797
electricity,h1035,base,dem,1.903782202
electricity,h1036,base,dem,1.791225414
electricity,h1037,base,dem,1.674009812
electricity,h1038,base,dem,1.617621984
electricity,h1039,base,dem,1.578673772
electricity,h1040,base,dem,1.577794413
electricity,h1041,base,dem,1.634907778
electricity,h1042,base,dem,1.678299385
electricity,h1043,base,dem,1.843014945
electricity,h1044,base,dem,1.942325576
electricity,h1045,base,dem,2.012398809
electricity,h1046,base,dem,2.020911075
electricity,h1047,base,dem,2.066252224
electricity,h1048,base,dem,2.185782507
electricity,h1049,base,dem,2.188685515
electricity,h1050,base,dem,2.208918111
electricity,h1051,base,dem,2.18831293
electricity,h1052,base,dem,2.184585362
electricity,h1053,base,dem,2.161852115
electricity,h1054,base,dem,2.120138863
electricity,h1055,base,dem,2.009927284
electricity,h1056,base,dem,1.984561569
electricity,h1057,base,dem,1.976378092
electricity,h1058,base,dem,1.966592308
electricity,h1059,base,dem,1.898975067
electricity,h1060,base,dem,1.74123009
electricity,h1061,base,dem,1.640674851
electricity,h1062,base,dem,1.581232673
electricity,h1063,base,dem,1.562505947
electricity,h1064,base,dem,1.554966887
electricity,h1065,base,dem,1.608451277
electricity,h1066,base,dem,1.651763061
electricity,h1067,base,dem,1.808968578
electricity,h1068,base,dem,1.928822796
electricity,h1069,base,dem,2.012398809
electricity,h1070,base,dem,2.049390145
electricity,h1071,base,dem,2.108865547
electricity,h1072,base,dem,2.166711891
electricity,h1073,base,dem,2.185782507
electricity,h1074,base,dem,2.173500604
electricity,h1075,base,dem,2.15279532
electricity,h1076,base,dem,2.146547468
electricity,h1077,base,dem,2.103309792
electricity,h1078,base,dem,2.103309792
electricity,h1079,base,dem,2.02968223
electricity,h1080,base,dem,1.984561569
electricity,h1081,base,dem,1.976378092
electricity,h1082,base,dem,1.966592308
electricity,h1083,base,dem,1.870991122
electricity,h1084,base,dem,1.731770399
electricity,h1085,base,dem,1.608589351
electricity,h1086,base,dem,1.544270139
electricity,h1087,base,dem,1.518679729
electricity,h1088,base,dem,1.532105059
electricity,h1089,base,dem,1.584314745
electricity,h1090,base,dem,1.630443563
electricity,h1091,base,dem,1.800321366
electricity,h1092,base,dem,1.91521495
electricity,h1093,base,dem,2.012398809
electricity,h1094,base,dem,2.049390145
electricity,h1095,base,dem,2.169928153
electricity,h1096,base,dem,2.185782507
electricity,h1097,base,dem,2.212005361
electricity,h1098,base,dem,2.227070104
electricity,h1099,base,dem,2.212127686
electricity,h1100,base,dem,2.208400117
electricity,h1101,base,dem,2.198616923
electricity,h1102,base,dem,2.175297077
electricity,h1103,base,dem,2.052684074
electricity,h1104,base,dem,2.01123381
electricity,h1105,base,dem,1.985322486
electricity,h1106,base,dem,1.967182359
electricity,h1107,base,dem,1.845468779
electricity,h1108,base,dem,1.692422528
electricity,h1109,base,dem,1.58052472
electricity,h1110,base,dem,1.535258972
electricity,h1111,base,dem,1.509182715
electricity,h1112,base,dem,1.511491356
electricity,h1113,base,dem,1.512052174
electricity,h1114,base,dem,1.480978391
electricity,h1115,base,dem,1.536160013
electricity,h1116,base,dem,1.578822849
electricity,h1117,base,dem,1.742735637
electricity,h1118,base,dem,1.75643431
electricity,h1119,base,dem,1.792239934
electricity,h1120,base,dem,1.830794096
electricity,h1121,base,dem,1.82571146
electricity,h1122,base,dem,1.871811584
electricity,h1123,base,dem,1.856895702
electricity,h1124,base,dem,1.877182881
electricity,h1125,base,dem,1.876382052
electricity,h1126,base,dem,1.839983572
electricity,h1127,base,dem,1.812642319
electricity,h1128,base,dem,1.803151021
electricity,h1129,base,dem,1.820670462
electricity,h1130,base,dem,1.867231193
electricity,h1131,base,dem,1.873054898
electricity,h1132,base,dem,1.74266509
electricity,h1133,base,dem,1.619526543
electricity,h1134,base,dem,1.593121065
electricity,h1135,base,dem,1.559705093
electricity,h1136,base,dem,1.554721914
electricity,h1137,base,dem,1.5516475
electricity,h1138,base,dem,1.506460391
electricity,h1139,base,dem,1.537847969
electricity,h1140,base,dem,1.613305875
electricity,h1141,base,dem,1.742735637
electricity,h1142,base,dem,1.75643431
electricity,h1143,base,dem,1.783952362
electricity,h1144,base,dem,1.791543955
electricity,h1145,base,dem,1.811533411
electricity,h1146,base,dem,1.805724053
electricity,h1147,base,dem,1.778807593
electricity,h1148,base,dem,1.789792032
electricity,h1149,base,dem,1.811084239
electricity,h1150,base,dem,1.809820861
electricity,h1151,base,dem,1.742967558
electricity,h1152,base,dem,1.727508441
electricity,h1153,base,dem,1.728240126
electricity,h1154,base,dem,1.745290762
electricity,h1155,base,dem,1.779053646
electricity,h1156,base,dem,1.620518627
